SCENE
hackEv3_base
file opened 
ADVANCED build
Press Left/Right Button to caribration.
battery 8224
RIGHT COUSE
calib 238,254,254
battery 8224
RIGHT COUSE
calib 238,254,254
battery 8224
RIGHT COUSE
calib 238,254,254
battery 8224
RIGHT COUSE
calib 238,254,254
battery 8224
RIGHT COUSE
calib 226,254,254
battery 8224
RIGHT COUSE
calib 226,254,254
battery 8224
RIGHT COUSE
calib 192,216,227
battery 8224
RIGHT COUSE
calib 192,216,227
no selectJudge  0
no selectJudge  0
pulse R
t,381171,0.699998,0.240782,0.000274,17.262770
t,391225,0.699999,0.247782,0.000107,17.367140
t,401222,0.700000,0.254782,0.000048,17.471916
t,411216,0.700000,0.261782,0.000018,17.576803
t,421240,0.700000,0.268782,0.000006,17.681757
t,431208,0.700000,0.275782,0.000000,17.786734
t,441206,0.700000,0.282782,0.000000,17.891735
t,451225,0.700000,0.289782,0.000000,17.996735
t,461212,0.700000,0.296782,0.000000,18.101734
t,471170,0.700000,0.303782,0.000000,18.206734
t,481379,0.700000,0.310782,0.000000,18.311733
t,491187,0.700000,0.311942,0.000000,18.329132
t,501253,0.700000,0.313155,0.000000,18.347328
t,511226,0.700000,0.314468,0.000000,18.367016
t,521230,0.687655,0.315758,-1.234472,13.331213
t,531221,0.679523,0.316963,-0.813258,14.833425
t,541190,0.676270,0.318129,-0.325298,16.690535
t,551208,0.674969,0.319294,-0.130117,17.443842
t,561203,0.530540,0.319739,-14.442820,-41.185379
t,571199,0.472769,0.319379,-5.777127,-8.521118
t,581209,0.449661,0.318900,-2.310854,4.539542
t,591181,0.302874,0.317685,-14.678628,-46.575325
t,601201,0.226908,0.315294,-7.596612,-20.472670
t,611280,0.196522,0.312224,-3.038645,-3.335183
t,621311,0.126577,0.308581,-6.994426,-20.181293
t,631195,-0.033545,0.303759,-16.012276,-58.545631
t,641195,-0.097594,0.297628,-6.404910,-22.417816
t,651223,-0.123214,0.290799,-2.561964,-8.032346
t,661385,-0.191347,0.283401,-6.813253,-26.051931
t,671191,-0.226267,0.275309,-3.492037,-13.901516
t,681202,-0.240235,0.266762,-1.396816,-6.130743
t,691217,-0.249808,0.258012,-0.957279,-4.734456
t,701171,-0.257088,0.249145,-0.727972,-4.115122
t,711214,-0.260638,0.240099,-0.355086,-2.865802
t,721164,-0.262059,0.230866,-0.142032,-2.201084
t,731281,-0.262627,0.221558,-0.056815,-2.019432
t,741214,-0.208420,0.212424,5.420678,20.262808
t,751235,-0.179709,0.203588,2.871111,10.746819
t,761360,-0.168225,0.194896,1.148444,4.121993
t,771200,-0.163631,0.186262,0.459377,1.394705
t,781196,-0.133374,0.177794,3.025650,11.866143
t,791193,-0.121272,0.169534,1.210259,4.898217
t,801183,-0.116431,0.161357,0.484104,2.037961
t,811162,-0.092721,0.153319,2.371000,9.738629
t,821209,-0.080681,0.145455,1.203978,5.304062
t,831214,-0.075865,0.137674,0.481591,2.463939
t,841198,-0.073939,0.129925,0.192636,1.258353
t,851225,-0.088783,0.122112,-1.484478,-5.689065
t,862280,-0.094721,0.114194,-0.593792,-2.449942
t,871200,-0.097097,0.106235,-0.237517,-1.226172
t,881201,-0.125264,0.098123,-2.816709,-11.955954
t,891214,-0.140364,0.089795,-1.510052,-7.279377
t,901243,-0.146404,0.081361,-0.604020,-3.990142
t,911190,-0.152806,0.072865,-0.640155,-4.383341
t,921184,-0.164185,0.064280,-1.137879,-6.675126
t,931168,-0.168736,0.055616,-0.455153,-4.231215
t,941215,-0.170557,0.046919,-0.182061,-3.332106
t,951225,-0.153038,0.038301,1.751886,4.422637
t,961437,-0.146030,0.029806,0.700754,0.332437
t,971196,-0.143227,0.021360,0.280303,-1.379358
t,981229,-0.075328,0.013267,6.789987,25.211067
t,991199,-0.039222,0.005694,3.610523,13.401619
t,1002297,-0.024780,-0.001626,1.444209,5.124812
t,1011210,-0.001069,-0.008693,2.371153,9.096259
t,1021201,0.049951,-0.015285,5.101955,20.642393
t,1031191,0.070359,-0.021462,2.040783,9.009113
t,1041206,0.078522,-0.027474,0.816312,4.302684
t,1051185,0.089862,-0.032660,1.134035,5.685154
t,1061211,0.094398,-0.036755,0.453615,3.058543
t,1071205,0.096213,-0.040414,0.181445,1.977577
t,1081204,0.133050,-0.043030,3.683683,16.315378
t,1091210,0.152257,-0.044253,1.920736,9.796090
t,1101419,0.159940,-0.044809,0.768298,5.443058
t,1111209,0.163013,-0.044810,0.307316,3.705142
t,1121195,0.158160,-0.043669,-0.485304,0.536402
t,1131207,0.156219,-0.041441,-0.194123,1.667566
t,1141223,0.155442,-0.038779,-0.077647,2.146618
t,1151199,0.153139,-0.035663,-0.230339,1.552938
t,1161184,0.152218,-0.032048,-0.092134,2.128195
t,1171194,0.151849,-0.028196,-0.036854,2.394395
t,1181224,0.151702,-0.024228,-0.014743,2.537270
t,1191178,0.148192,-0.020194,-0.350961,1.218092
t,1201201,0.146788,-0.016130,-0.140384,2.072921
t,1211204,0.146227,-0.012052,-0.056154,2.451648
t,1221218,0.129672,-0.008049,-1.655480,-4.048501
t,1231205,0.120494,-0.004443,-0.917768,-1.296299
t,1241430,0.116823,-0.001315,-0.367111,0.826587
t,1251199,0.115355,0.001585,-0.146842,1.700510
t,1261192,0.120850,0.004426,0.549495,4.565981
t,1271198,0.123048,0.007130,0.219798,3.363591
t,1281216,0.123927,0.009638,0.087920,2.904032
t,1291192,0.173269,0.012313,4.934230,22.806934
t,1301191,0.199395,0.015222,2.612638,14.305827
t,1311203,0.209846,0.018135,1.045054,8.439733
t,1321198,0.212034,0.021027,0.218749,5.303181
t,1331165,0.208819,0.023880,-0.321466,3.176456
t,1341412,0.207533,0.026776,-0.128585,3.947047
t,1351215,0.207019,0.029766,-0.051433,4.282766
t,1361199,0.229789,0.032909,2.276987,13.854763
t,1371219,0.238896,0.036364,0.910795,8.756046
t,1381227,0.242540,0.040100,0.364316,6.751848
t,1391225,0.240011,0.043946,-0.252819,4.353423
t,1401202,0.226092,0.047773,-1.391906,-0.303038
t,1411206,0.220525,0.051591,-0.556761,2.902728
t,1421200,0.218298,0.055450,-0.222707,4.219993
t,1431236,0.190190,0.059188,-2.810782,-6.365520
t,1441179,0.175752,0.062636,-1.443785,-1.264056
t,1451190,0.169977,0.065860,-0.577515,2.050142
t,1461357,0.126112,0.068787,-4.386449,-13.616156
t,1471529,0.102816,0.071024,-2.329636,-6.015302
t,1481172,0.093498,0.072579,-0.931853,-0.722346
t,1491215,0.089770,0.073815,-0.372744,1.404041
t,1501199,0.104533,0.074916,1.476336,8.919847
t,1511207,0.110439,0.075746,0.590536,5.592840
t,1521188,0.112801,0.076261,0.236216,4.264774
t,1531233,0.097491,0.076568,-1.530948,-2.921096
t,1541202,0.091368,0.076670,-0.612381,0.543437
t,1551219,0.088918,0.076650,-0.244951,1.928350
t,1561248,0.091924,0.076602,0.300571,4.113767
t,1571319,0.101944,0.076425,1.002043,7.042253
t,1581189,0.105952,0.076038,0.400817,4.769824
t,1591182,0.107556,0.075544,0.160328,3.855776
t,1601244,0.098844,0.074961,-0.871170,-0.345682
t,1611185,0.095359,0.074326,-0.348467,1.615385
t,1621228,0.093966,0.073701,-0.139385,2.394243
t,1631212,0.100844,0.073117,0.687858,5.745863
t,1641210,0.105512,0.072606,0.466827,4.967203
t,1651199,0.107380,0.072144,0.186732,3.904314
t,1661260,0.102148,0.071671,-0.523135,1.026729
t,1671289,0.087148,0.071100,-1.500022,-3.084206
t,1681189,0.081148,0.070442,-0.600010,0.298970
t,1691236,0.078748,0.069766,-0.240004,1.646062
t,1701213,0.126779,0.069329,4.803056,22.244030
t,1711414,0.152380,0.069345,2.560172,13.996261
t,1721187,0.162621,0.069669,1.024070,8.210021
t,1731187,0.166717,0.070129,0.409627,5.900471
t,1741197,0.202857,0.070816,3.613985,19.112497
t,1751174,0.217313,0.071736,1.445591,10.951451
t,1761189,0.223095,0.072719,0.578237,7.696262
t,1771219,0.216514,0.073682,-0.658107,2.760640
t,1781211,0.213243,0.074345,-0.327140,3.997560
t,1791207,0.211934,0.074607,-0.130856,4.741489
t,1801272,0.223367,0.074737,1.143306,9.935622
t,1811391,0.252478,0.075007,2.911079,17.401644
t,1821197,0.264123,0.075486,1.164436,10.823982
t,1831235,0.268780,0.076069,0.465775,8.198769
t,1841222,0.280815,0.076744,1.203501,11.320714
t,1851354,0.285629,0.077392,0.481403,8.608127
t,1861184,0.287555,0.077915,0.192559,7.527021
t,1871187,0.266552,0.078278,-2.100337,-1.819386
t,1881207,0.255594,0.078476,-1.095712,1.887954
t,1891193,0.251212,0.078680,-0.438285,4.369508
t,1901226,0.245473,0.078930,-0.573862,3.732611
t,1911202,0.234359,0.079135,-1.111364,1.422710
t,1921221,0.229914,0.079414,-0.444543,3.940810
t,1931202,0.228136,0.079874,-0.177819,4.953270
t,1941256,0.227424,0.080424,-0.071126,5.363738
t,1951310,0.227140,0.081216,-0.028449,5.536516
t,1961186,0.227026,0.082342,-0.011379,5.617766
t,1971184,0.222995,0.083611,-0.403100,4.030475
t,1981306,0.213204,0.084875,-0.979161,1.611870
t,1991191,0.209287,0.086016,-0.391668,3.843832
t,2001193,0.207720,0.087026,-0.156665,4.744948
t,2011181,0.250641,0.088202,4.292053,22.949533
t,2021212,0.273560,0.089772,2.291876,15.619302
t,2031176,0.282727,0.091609,0.916749,10.462630
t,2041195,0.290379,0.093573,0.765246,10.050452
t,2051212,0.301620,0.095629,1.124018,11.699684
t,2061210,0.306116,0.097698,0.449610,9.188204
t,2071206,0.307914,0.099729,0.179845,8.201652
t,2081224,0.317528,0.101788,0.961339,11.467836
t,2091443,0.322651,0.103957,0.512332,9.849144
t,2101199,0.324700,0.106223,0.204933,8.724236
t,2111202,0.321534,0.108507,-0.316578,6.662879
t,2121253,0.307999,0.110681,-1.353514,2.387497
t,2131197,0.302585,0.112702,-0.541401,5.479483
t,2141184,0.300420,0.114653,-0.216562,6.733385
t,2151184,0.333416,0.116774,3.299612,21.121710
t,2161200,0.346614,0.119228,1.319844,13.694788
t,2171173,0.351894,0.121879,0.527936,10.749062
t,2181213,0.357456,0.124626,0.556242,11.009132
t,2191201,0.360320,0.127188,0.286388,10.050966
t,2201202,0.361466,0.129401,0.114560,9.436373
t,2211205,0.361924,0.131443,0.045824,9.207867
t,2221252,0.368189,0.133446,0.626564,11.624990
t,2231401,0.370696,0.135293,0.250626,10.235401
t,2241196,0.371698,0.136904,0.100255,9.692672
t,2251193,0.376085,0.138441,0.438648,11.120996
t,2261206,0.386657,0.140057,1.057267,13.764010
t,2271413,0.390886,0.141796,0.422907,11.398556
t,2281193,0.392578,0.143587,0.169164,10.468818
t,2291171,0.405419,0.145401,1.284134,15.094810
t,2301204,0.410556,0.147101,0.513655,12.215613
t,2311199,0.412611,0.148634,0.205463,11.076723
t,2321214,0.402546,0.150045,-1.006496,6.174985
t,2331206,0.397242,0.151296,-0.530386,7.947152
t,2341450,0.395120,0.152426,-0.212157,9.163820
t,2351257,0.388293,0.153477,-0.682688,7.211391
t,2361191,0.372655,0.154511,-1.563847,3.485434
t,2371192,0.366399,0.155596,-0.625539,7.039124
t,2381183,0.363897,0.156713,-0.250214,8.470860
t,2391196,0.387865,0.157989,2.396744,19.280495
t,2401187,0.397452,0.159516,0.958699,13.881975
t,2411178,0.401287,0.161188,0.383478,11.738478
t,2421179,0.398835,0.162899,-0.245154,9.264662
t,2431168,0.389675,0.164563,-0.915980,6.494794
nextSection 1 =============================
 210.000000 ,0.150000 , value 256.736511,0.015770, 46.736511
 210.000000 ,0.150000 , value 238.066422,0.018479, 28.066422
t,2461218,0.376441,0.003795,0.000000,4.931684
 210.000000 ,0.150000 , value 238.066422,0.019562, 28.066422
t,2471240,0.373996,0.007547,-0.244474,3.983974
 210.000000 ,0.150000 , value 238.066422,0.019995, 28.066422
t,2481214,0.373018,0.011282,-0.097787,4.580691
 210.000000 ,0.150000 , value 235.104431,0.036835, 25.104431
t,2491213,0.399844,0.015147,2.682585,15.811521
 210.000000 ,0.150000 , value 228.325958,0.026827, 18.325958
t,2501520,0.414408,0.019218,1.456398,11.259437
 210.000000 ,0.150000 , value 228.325958,0.022824, 18.325958
t,2511174,0.420234,0.023391,0.582564,7.968950
 210.000000 ,0.150000 , value 246.039597,0.018870, 36.039597
t,2521176,0.420571,0.027595,0.033748,5.874996
 210.000000 ,0.150000 , value 246.039597,0.017288, 36.039597
t,2531181,0.420706,0.031801,0.013500,5.839849
 210.000000 ,0.150000 , value 246.039597,0.016655, 36.039597
t,2541136,0.420760,0.036009,0.005400,5.851034
 210.000000 ,0.150000 , value 246.039597,0.016402, 36.039597
t,2551222,0.420782,0.040216,0.002164,5.880769
 210.000000 ,0.150000 , value 246.039597,0.016301, 36.039597
t,2561815,0.420791,0.044424,0.000858,5.917869
 210.000000 ,0.150000 , value 246.039597,0.016261, 36.039597
t,2571179,0.420794,0.048632,0.000346,5.957994
 210.000000 ,0.150000 , value 246.039597,0.016244, 36.039597
t,2581258,0.420796,0.052840,0.000143,5.999302
 210.000000 ,0.150000 , value 202.984299,0.031924, 7.015701
t,2591242,0.430760,0.057098,0.996423,10.056906
 210.000000 ,0.150000 , value 233.225067,0.021452, 23.225067
t,2601257,0.455832,0.061531,2.507269,16.319481
 210.000000 ,0.150000 , value 233.225067,0.017263, 23.225067
t,2611177,0.465861,0.066139,1.002908,10.628934
 210.000000 ,0.150000 , value 233.225067,0.015587, 23.225067
t,2621203,0.469873,0.070818,0.401163,8.381068
 210.000000 ,0.150000 , value 233.101517,0.021584, 23.101517
t,2631272,0.482365,0.075579,1.249146,11.898203
 210.000000 ,0.150000 , value 231.568542,0.021192, 21.568542
t,2641193,0.488000,0.080431,0.563550,9.346157
 210.000000 ,0.150000 , value 231.568542,0.021035, 21.568542
t,2651239,0.490254,0.085322,0.225419,8.105663
 210.000000 ,0.150000 , value 248.719849,0.019207, 38.719849
t,2661159,0.489163,0.090219,-0.109106,6.835802
 210.000000 ,0.150000 , value 231.072601,0.016908, 21.072601
t,2671169,0.485276,0.095092,-0.388706,5.743555
 210.000000 ,0.150000 , value 231.072601,0.015988, 21.072601
t,2681219,0.483721,0.099937,-0.155485,6.681354
 210.000000 ,0.150000 , value 231.072601,0.015620, 21.072601
t,2691158,0.483099,0.104771,-0.062191,7.085453
 210.000000 ,0.150000 , value 218.459320,0.018263, 8.459320
t,2701493,0.478761,0.109580,-0.433838,5.627724
 210.000000 ,0.150000 , value 218.459320,0.019321, 8.459320
t,2711204,0.477026,0.114359,-0.173539,6.668121
 210.000000 ,0.150000 , value 218.459320,0.019744, 8.459320
t,2721192,0.476331,0.119126,-0.069416,7.112846
 210.000000 ,0.150000 , value 210.107010,0.023246, 0.107010
t,2731211,0.478047,0.123898,0.171512,8.122480
 210.000000 ,0.150000 , value 229.159546,0.019066, 19.159546
t,2741223,0.486912,0.128722,0.886524,11.074521
 210.000000 ,0.150000 , value 229.159546,0.017394, 19.159546
t,2751188,0.490458,0.133609,0.354612,9.095033
 210.000000 ,0.150000 , value 229.159546,0.016725, 19.159546
t,2761205,0.491876,0.138521,0.141841,8.332784
 210.000000 ,0.150000 , value 224.823334,0.013667, 14.823334
t,2771211,0.493083,0.143446,0.120634,8.315004
 210.000000 ,0.150000 , value 224.823334,0.012443, 14.823334
t,2781222,0.493565,0.148379,0.048256,8.088337
 210.000000 ,0.150000 , value 224.823334,0.011954, 14.823334
t,2791183,0.493758,0.153316,0.019300,8.027284
 210.000000 ,0.150000 , value 202.921051,0.018425, 7.078949
t,2801166,0.497821,0.158274,0.406265,9.638842
 210.000000 ,0.150000 , value 225.907410,0.018223, 15.907410
t,2811346,0.506986,0.163298,0.916535,11.798282
 210.000000 ,0.150000 , value 225.907410,0.018142, 15.907410
t,2821180,0.510652,0.168386,0.366616,9.752143
 210.000000 ,0.150000 , value 225.907410,0.018109, 15.907410
t,2831120,0.512119,0.173500,0.146645,8.964458
 210.000000 ,0.150000 , value 221.029190,0.015306, 11.029190
t,2841434,0.513344,0.178627,0.122547,8.937679
 210.000000 ,0.150000 , value 221.029190,0.014184, 11.029190
t,2851223,0.513835,0.183763,0.049019,8.708651
 210.000000 ,0.150000 , value 221.029190,0.013736, 11.029190
t,2861219,0.514031,0.188902,0.019610,8.647898
 210.000000 ,0.150000 , value 284.813782,0.011007, 74.813782
t,2871225,0.510124,0.194023,-0.390708,7.048072
 210.000000 ,0.150000 , value 224.823334,0.011380, 14.823334
t,2881188,0.500382,0.199075,-0.974196,4.696350
 210.000000 ,0.150000 , value 224.823334,0.011529, 14.823334
t,2891178,0.496485,0.204060,-0.389677,6.975159
 210.000000 ,0.150000 , value 224.823334,0.011588, 14.823334
t,2901191,0.494926,0.209017,-0.155872,7.916306
 210.000000 ,0.150000 , value 248.657623,0.012788, 38.657623
t,2911195,0.497753,0.213980,0.282711,9.713166
 210.000000 ,0.150000 , value 248.657623,0.013269, 38.657623
t,2921202,0.498884,0.218963,0.113082,9.116146
 210.000000 ,0.150000 , value 248.657623,0.013461, 38.657623
t,2931578,0.499336,0.223954,0.045234,8.907330
 210.000000 ,0.150000 , value 227.447861,0.015694, 17.447861
t,2941180,0.501510,0.228959,0.217372,9.656970
 210.000000 ,0.150000 , value 245.667023,0.014581, 35.667023
t,2951167,0.506469,0.230204,0.495911,10.820187
 210.000000 ,0.150000 , value 245.667023,0.014136, 35.667023
t,2961168,0.508453,0.231526,0.198364,9.698769
 210.000000 ,0.150000 , value 245.667023,0.013958, 35.667023
t,2971199,0.509246,0.232879,0.079346,9.258445
 210.000000 ,0.150000 , value 248.657623,0.013736, 38.657623
t,2981209,0.503481,0.234079,-0.576502,6.637687
 210.000000 ,0.150000 , value 248.657623,0.013648, 38.657623
t,2991190,0.501175,0.235031,-0.230604,7.966229
 210.000000 ,0.150000 , value 248.657623,0.013612, 38.657623
t,3001185,0.500253,0.235865,-0.092238,8.502206
 210.000000 ,0.150000 , value 297.718353,0.013598, 87.718353
t,3011197,0.495898,0.236642,-0.435442,7.114872
 210.000000 ,0.150000 , value 233.225067,0.014121, 23.225067
t,3021200,0.481888,0.237324,-1.401055,3.173669
 210.000000 ,0.150000 , value 233.225067,0.014331, 23.225067
t,3031514,0.476284,0.237908,-0.560421,6.385122
 210.000000 ,0.150000 , value 233.225067,0.014414, 23.225067
t,3041200,0.474042,0.238451,-0.224167,7.672810
 210.000000 ,0.150000 , value 253.455048,0.016258, 43.455048
t,3051235,0.470514,0.238966,-0.352842,7.130258
 210.000000 ,0.150000 , value 253.455048,0.016996, 43.455048
t,3061320,0.469102,0.239457,-0.141138,7.942457
 210.000000 ,0.150000 , value 253.455048,0.017291, 43.455048
t,3071126,0.468538,0.239937,-0.056458,8.270173
 210.000000 ,0.150000 , value 234.873032,0.018389, 24.873032
t,3081203,0.470305,0.240373,0.176692,9.206791
 210.000000 ,0.150000 , value 233.225067,0.016038, 23.225067
t,3091163,0.471650,0.240650,0.134575,9.062799
 210.000000 ,0.150000 , value 233.225067,0.015097, 23.225067
t,3101178,0.472189,0.240761,0.053835,8.756017
 210.000000 ,0.150000 , value 233.225067,0.014721, 23.225067
t,3111169,0.472404,0.240805,0.021529,8.633266
 210.000000 ,0.150000 , value 233.225067,0.014571, 23.225067
t,3121170,0.472490,0.240768,0.008619,8.583670
 210.000000 ,0.150000 , value 233.225067,0.014510, 23.225067
t,3131397,0.472525,0.240642,0.003445,8.562672
 210.000000 ,0.150000 , value 233.225067,0.014486, 23.225067
t,3141176,0.472538,0.240476,0.001377,8.553125
 210.000000 ,0.150000 , value 284.298523,0.013496, 74.298523
t,3151159,0.468558,0.240284,-0.397998,6.941907
 210.000000 ,0.150000 , value 238.451523,0.012995, 28.451523
t,3161194,0.458787,0.240049,-0.977123,4.553940
 210.000000 ,0.150000 , value 238.451523,0.012795, 28.451523
t,3171329,0.454879,0.239772,-0.390851,6.786820
 210.000000 ,0.150000 , value 238.451523,0.012715, 28.451523
t,3181144,0.453315,0.239479,-0.156337,7.678172
 210.000000 ,0.150000 , value 241.622498,0.012336, 31.622498
t,3191148,0.446608,0.239169,-0.670773,5.581575
 210.000000 ,0.150000 , value 241.622498,0.012185, 31.622498
t,3201181,0.443924,0.238843,-0.268304,7.113060
 210.000000 ,0.150000 , value 241.622498,0.012124, 31.622498
t,3211123,0.442851,0.238510,-0.107324,7.723601
 210.000000 ,0.150000 , value 282.998260,0.006218, 72.998260
t,3221196,0.431535,0.238110,-1.131606,3.577793
 210.000000 ,0.150000 , value 246.039597,0.012227, 36.039597
t,3231181,0.425092,0.237568,-0.644326,5.389006
 210.000000 ,0.150000 , value 246.039597,0.014631, 36.039597
t,3241166,0.422515,0.236920,-0.257730,6.856736
 210.000000 ,0.150000 , value 246.039597,0.015593, 36.039597
t,3251160,0.421484,0.236228,-0.103092,7.439507
 210.000000 ,0.150000 , value 226.569473,0.014997, 16.569473
t,3261292,0.417621,0.235499,-0.386310,6.277446
 210.000000 ,0.150000 , value 226.569473,0.014758, 16.569473
t,3271595,0.416075,0.234734,-0.154519,7.153694
 210.000000 ,0.150000 , value 226.569473,0.014663, 16.569473
t,3281183,0.415457,0.233955,-0.061810,7.499435
 210.000000 ,0.150000 , value 226.569473,0.014625, 16.569473
t,3291194,0.415210,0.233150,-0.024724,7.632810
 210.000000 ,0.150000 , value 246.039597,0.015590, 36.039597
t,3301221,0.418562,0.232295,0.335181,9.071461
 210.000000 ,0.150000 , value 246.039597,0.015976, 36.039597
t,3311167,0.419903,0.231399,0.134075,8.295618
 210.000000 ,0.150000 , value 246.039597,0.016131, 36.039597
t,3321231,0.420439,0.230487,0.053626,7.979719
 210.000000 ,0.150000 , value 246.039597,0.016192, 36.039597
t,3331167,0.420653,0.229565,0.021452,7.847808
 210.000000 ,0.150000 , value 246.039597,0.016217, 36.039597
t,3341189,0.420739,0.228636,0.008583,7.789447
 210.000000 ,0.150000 , value 246.039597,0.016227, 36.039597
t,3351171,0.420774,0.227705,0.003433,7.760492
 210.000000 ,0.150000 , value 287.106720,0.016231, 77.106720
t,3361144,0.416802,0.226772,-0.397182,6.137132
 210.000000 ,0.150000 , value 233.255005,0.016957, 23.255005
t,3371440,0.402944,0.225818,-1.385754,2.092011
 210.000000 ,0.150000 , value 233.255005,0.017248, 23.255005
t,3381216,0.397401,0.224835,-0.554305,5.252777
 210.000000 ,0.150000 , value 233.255005,0.017364, 23.255005
t,3391189,0.395184,0.223841,-0.221717,6.511105
 210.000000 ,0.150000 , value 248.657608,0.019176, 38.657608
t,3401205,0.397748,0.222842,0.256383,8.399041
 210.000000 ,0.150000 , value 251.217270,0.017109, 41.217270
t,3411223,0.399412,0.221845,0.166440,8.059925
 210.000000 ,0.150000 , value 251.217270,0.016283, 41.217270
t,3421252,0.400078,0.220851,0.066578,7.669183
 210.000000 ,0.150000 , value 251.217270,0.015952, 41.217270
t,3431195,0.400344,0.219849,0.026631,7.506831
 210.000000 ,0.150000 , value 251.217270,0.015820, 41.217270
t,3441207,0.400451,0.218813,0.010657,7.435558
 210.000000 ,0.150000 , value 251.217270,0.015767, 41.217270
t,3451190,0.400493,0.217743,0.004256,7.400446
 210.000000 ,0.150000 , value 251.217270,0.015746, 41.217270
t,3461464,0.400510,0.216660,0.001705,7.379884
 210.000000 ,0.150000 , value 253.932404,0.015587, 43.932404
t,3471176,0.394435,0.215571,-0.607550,4.913920
 210.000000 ,0.150000 , value 253.932404,0.015523, 43.932404
t,3481168,0.392005,0.214480,-0.243020,6.293083
 210.000000 ,0.150000 , value 253.932404,0.015498, 43.932404
t,3491236,0.391033,0.213388,-0.097209,6.838189
 210.000000 ,0.150000 , value 253.932404,0.015488, 43.932404
t,3501148,0.390644,0.212316,-0.038880,7.049894
 210.000000 ,0.150000 , value 330.392517,0.025019, 120.392517
t,3511221,0.380525,0.211283,-1.011932,3.113110
 210.000000 ,0.150000 , value 261.811737,0.021334, 51.811737
t,3521185,0.355390,0.210171,-2.513462,-3.080722
 210.000000 ,0.150000 , value 261.811737,0.019861, 51.811737
t,3531176,0.345336,0.208923,-1.005387,2.657591
 210.000000 ,0.150000 , value 261.811737,0.019271, 51.811737
t,3541175,0.341315,0.207634,-0.402153,4.945031
 210.000000 ,0.150000 , value 9.411784,0.010499, 159.411789
t,3551181,0.319925,0.206242,-2.138948,-2.120454
 210.000000 ,0.150000 , value 253.163315,0.014925, 43.163315
t,3561156,0.308813,0.204697,-1.111162,1.728018
 210.000000 ,0.150000 , value 253.163315,0.016695, 43.163315
t,3571199,0.304369,0.203069,-0.444466,4.254067
 210.000000 ,0.150000 , value 253.163315,0.017403, 43.163315
t,3581282,0.302591,0.201394,-0.177783,5.254271
 210.000000 ,0.150000 , value 248.190475,0.014143, 38.190475
t,3591332,0.274100,0.199558,-2.849114,-5.552664
 210.000000 ,0.150000 , value 248.190475,0.012839, 38.190475
t,3601670,0.262703,0.197519,-1.139647,0.945715
 210.000000 ,0.150000 , value 248.190475,0.012318, 38.190475
t,3611173,0.258145,0.195399,-0.455856,3.532034
 210.000000 ,0.150000 , value 253.592117,0.014448, 43.592117
t,3621173,0.237435,0.193152,-2.070946,-3.058509
 210.000000 ,0.150000 , value 253.592117,0.015301, 43.592117
t,3631200,0.229152,0.190760,-0.828379,1.655886
 210.000000 ,0.150000 , value 253.592117,0.015641, 43.592117
